Bad Games
https://www.basketball-reference.com//boxscores/pbp/201610300MIA.html
https://www.basketball-reference.com//boxscores/pbp/201611190NOP.html
https://www.basketball-reference.com//boxscores/pbp/201701250CHI.html
https://www.basketball-reference.com//boxscores/pbp/201703080MIA.html
https://www.basketball-reference.com//boxscores/pbp/201703080GSW.html
https://www.basketball-reference.com//boxscores/pbp/201703140NOP.html
https://www.basketball-reference.com//boxscores/pbp/201704070TOR.html
