season,game_date,game_away_team,game_home_team,game_url,visiting_center,home_center,winning_tip,Visiting Team Event,Visiting Team Player,Home Team Event,Home Team Player,Score,Possession
2020,"Mon, Oct 28, 2019",Oklahoma City Thunder,Houston Rockets,/boxscores/201910280HOU.html,a/adamsst01,c/capelca01,away_center,,,Defensive rebound by P. Tucker,t/tuckepj01,0-0,Houston Rockets
2020,"Mon, Oct 28, 2019",Oklahoma City Thunder,Houston Rockets,/boxscores/201910280HOU.html,a/adamsst01,c/capelca01,away_center,,,R. Westbrook misses 2-pt layup from 2 ft,w/westbru01,0-0,Houston Rockets
2020,"Mon, Oct 28, 2019",Oklahoma City Thunder,Houston Rockets,/boxscores/201910280HOU.html,a/adamsst01,c/capelca01,away_center,Defensive rebound by S. Adams,a/adamsst01,,,0-0,Oklahoma City Thunder
2020,"Mon, Oct 28, 2019",Oklahoma City Thunder,Houston Rockets,/boxscores/201910280HOU.html,a/adamsst01,c/capelca01,away_center,S. Adams makes 2-pt hook shot from 2 ft (assist by C. Paul),a/adamsst01,,,2-0,Oklahoma City Thunder
2020,"Mon, Oct 28, 2019",Cleveland Cavaliers,Milwaukee Bucks,/boxscores/201910280MIL.html,t/thomptr01,l/lopezbr01,home_center,,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),b/bledser01,0-2,Milwaukee Bucks
2020,"Mon, Oct 28, 2019",Golden State Warriors,New Orleans Pelicans,/boxscores/201910280NOP.html,g/greendr01,o/okafoja01,away_center,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),g/greendr01,,,2-0,Golden State Warriors
2020,"Mon, Oct 28, 2019",Portland Trail Blazers,San Antonio Spurs,/boxscores/201910280SAS.html,w/whiteha01,a/aldrila01,away_center,H. Whiteside misses 2-pt hook shot from 9 ft,w/whiteha01,,,0-0,Portland Trail Blazers
2020,"Mon, Oct 28, 2019",Portland Trail Blazers,San Antonio Spurs,/boxscores/201910280SAS.html,w/whiteha01,a/aldrila01,away_center,,,Defensive rebound by T. Lyles,l/lylestr01,0-0,San Antonio Spurs
2020,"Mon, Oct 28, 2019",Portland Trail Blazers,San Antonio Spurs,/boxscores/201910280SAS.html,w/whiteha01,a/aldrila01,away_center,,,D. DeRozan misses 2-pt jump shot from 15 ft,d/derozde01,0-0,San Antonio Spurs
2020,"Mon, Oct 28, 2019",Portland Trail Blazers,San Antonio Spurs,/boxscores/201910280SAS.html,w/whiteha01,a/aldrila01,away_center,Defensive rebound by H. Whiteside,w/whiteha01,,,0-0,Portland Trail Blazers
2020,"Mon, Oct 28, 2019",Portland Trail Blazers,San Antonio Spurs,/boxscores/201910280SAS.html,w/whiteha01,a/aldrila01,away_center,C. McCollum makes 3-pt jump shot from 27 ft,m/mccolcj01,,,3-0,Portland Trail Blazers
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,Turnover by R. Gobert (traveling),g/goberru01,,,0-0,Utah Jazz
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,,,Offensive foul by D. Šarić (drawn by B. Bogdanović),s/saricda01,0-0,Phoenix Suns
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,,,Turnover by D. Šarić (offensive foul),s/saricda01,0-0,Phoenix Suns
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,Turnover by B. Bogdanović (step out of bounds),b/bogdabo02,,,0-0,Utah Jazz
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,,,Turnover by D. Booker (bad pass; steal by D. Mitchell),b/bookede01,0-0,Phoenix Suns
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,Shooting foul by D. Šarić (drawn by B. Bogdanović),s/saricda01,,,0-0,Utah Jazz
2020,"Mon, Oct 28, 2019",Utah Jazz,Phoenix Suns,/boxscores/201910280PHO.html,g/goberru01,b/baynear01,away_center,B. Bogdanović makes free throw 1 of 2,b/bogdabo02,,,1-0,Utah Jazz
2020,"Mon, Oct 28, 2019",Denver Nuggets,Sacramento Kings,/boxscores/201910280SAC.html,j/jokicni01,d/dedmode01,home_center,,,Shooting foul by J. Murray (drawn by D. Fox),m/murraja01,0-0,Sacramento Kings
2020,"Mon, Oct 28, 2019",Denver Nuggets,Sacramento Kings,/boxscores/201910280SAC.html,j/jokicni01,d/dedmode01,home_center,,,D. Fox misses free throw 1 of 2,f/foxde01,0-0,Sacramento Kings
2020,"Mon, Oct 28, 2019",Denver Nuggets,Sacramento Kings,/boxscores/201910280SAC.html,j/jokicni01,d/dedmode01,home_center,,,Offensive rebound by Team,,0-0,Sacramento Kings
2020,"Mon, Oct 28, 2019",Denver Nuggets,Sacramento Kings,/boxscores/201910280SAC.html,j/jokicni01,d/dedmode01,home_center,,,D. Fox misses free throw 2 of 2,f/foxde01,0-0,Sacramento Kings
2020,"Mon, Oct 28, 2019",Denver Nuggets,Sacramento Kings,/boxscores/201910280SAC.html,j/jokicni01,d/dedmode01,home_center,Defensive rebound by W. Barton,b/bartowi01,,,0-0,Denver Nuggets
2020,"Mon, Oct 28, 2019",Denver Nuggets,Sacramento Kings,/boxscores/201910280SAC.html,j/jokicni01,d/dedmode01,home_center,G. Harris makes 2-pt layup from 2 ft (assist by W. Barton),h/harriga01,,,2-0,Denver Nuggets
2020,"Mon, Oct 28, 2019",Charlotte Hornets,Los Angeles Clippers,/boxscores/201910280LAC.html,z/zelleco01,z/zubaciv01,home_center,,,L. Shamet makes 3-pt jump shot from 27 ft (assist by P. Beverley),s/shamela01,0-3,Los Angeles Clippers
2020,"Tue, Oct 29, 2019",Atlanta Hawks,Miami Heat,/boxscores/201910290MIA.html,l/lenal01,a/adebaba01,away_center,A. Len makes 2-pt dunk from 1 ft (assist by C. Reddish),l/lenal01,,,2-0,Atlanta Hawks
2020,"Tue, Oct 29, 2019",Dallas Mavericks,Denver Nuggets,/boxscores/201910290DEN.html,p/porzikr01,j/jokicni01,away_center,Shooting foul by P. Millsap (drawn by D. Powell),m/millspa01,,,0-0,Dallas Mavericks
2020,"Tue, Oct 29, 2019",Dallas Mavericks,Denver Nuggets,/boxscores/201910290DEN.html,p/porzikr01,j/jokicni01,away_center,D. Powell makes free throw 1 of 2,p/poweldw01,,,1-0,Dallas Mavericks
2020,"Tue, Oct 29, 2019",Memphis Grizzlies,Los Angeles Lakers,/boxscores/201910290LAL.html,j/jacksja02,m/mcgeeja01,away_center,Shooting foul by D. Green (drawn by J. Valančiūnas),g/greenda02,,,0-0,Memphis Grizzlies
2020,"Tue, Oct 29, 2019",Memphis Grizzlies,Los Angeles Lakers,/boxscores/201910290LAL.html,j/jacksja02,m/mcgeeja01,away_center,J. Valančiūnas makes free throw 1 of 2,v/valanjo01,,,1-0,Memphis Grizzlies
2020,"Wed, Oct 30, 2019",Chicago Bulls,Cleveland Cavaliers,/boxscores/201910300CLE.html,c/cartewe01,t/thomptr01,away_center,W. Carter misses 2-pt jump shot from 8 ft,c/cartewe01,,,0-0,Chicago Bulls
2020,"Wed, Oct 30, 2019",Chicago Bulls,Cleveland Cavaliers,/boxscores/201910300CLE.html,c/cartewe01,t/thomptr01,away_center,Offensive rebound by O. Porter,p/porteot01,,,0-0,Chicago Bulls
2020,"Wed, Oct 30, 2019",Chicago Bulls,Cleveland Cavaliers,/boxscores/201910300CLE.html,c/cartewe01,t/thomptr01,away_center,Shooting foul by C. Osman (drawn by O. Porter),o/osmande01,,,0-0,Chicago Bulls
2020,"Wed, Oct 30, 2019",Chicago Bulls,Cleveland Cavaliers,/boxscores/201910300CLE.html,c/cartewe01,t/thomptr01,away_center,O. Porter makes free throw 1 of 2,p/porteot01,,,1-0,Chicago Bulls
2020,"Wed, Oct 30, 2019",New York Knicks,Orlando Magic,/boxscores/201910300ORL.html,r/robinmi01,v/vucevni01,away_center,Def 3 sec tech foul by Team,,,,0-0,New York Knicks
2020,"Wed, Oct 30, 2019",New York Knicks,Orlando Magic,/boxscores/201910300ORL.html,r/robinmi01,v/vucevni01,away_center,M. Morris makes technical free throw,m/morrima03,,,1-0,New York Knicks
2020,"Wed, Oct 30, 2019",Minnesota Timberwolves,Philadelphia 76ers,/boxscores/201910300PHI.html,t/townska01,e/embiijo01,away_center,R. Covington misses 2-pt layup from 4 ft (block by B. Simmons),c/covinro01,,,0-0,Minnesota Timberwolves
2020,"Wed, Oct 30, 2019",Minnesota Timberwolves,Philadelphia 76ers,/boxscores/201910300PHI.html,t/townska01,e/embiijo01,away_center,,,Defensive rebound by J. Richardson,r/richajo01,0-0,Philadelphia 76ers
2020,"Wed, Oct 30, 2019",Minnesota Timberwolves,Philadelphia 76ers,/boxscores/201910300PHI.html,t/townska01,e/embiijo01,away_center,,,J. Embiid makes 2-pt jump shot from 12 ft,e/embiijo01,0-2,Philadelphia 76ers
2020,"Wed, Oct 30, 2019",Milwaukee Bucks,Boston Celtics,/boxscores/201910300BOS.html,l/lopezbr01,t/theisda01,away_center,Shooting foul by K. Walker (drawn by B. Lopez),w/walkeke02,,,0-0,Milwaukee Bucks
2020,"Wed, Oct 30, 2019",Milwaukee Bucks,Boston Celtics,/boxscores/201910300BOS.html,l/lopezbr01,t/theisda01,away_center,B. Lopez misses free throw 1 of 2,l/lopezbr01,,,0-0,Milwaukee Bucks
2020,"Wed, Oct 30, 2019",Milwaukee Bucks,Boston Celtics,/boxscores/201910300BOS.html,l/lopezbr01,t/theisda01,away_center,Offensive rebound by Team,,,,0-0,Milwaukee Bucks
2020,"Wed, Oct 30, 2019",Milwaukee Bucks,Boston Celtics,/boxscores/201910300BOS.html,l/lopezbr01,t/theisda01,away_center,B. Lopez makes free throw 2 of 2,l/lopezbr01,,,1-0,Milwaukee Bucks
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,,,T. Waller-Prince misses 2-pt jump shot from 7 ft,p/princta02,0-0,Brooklyn Nets
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,,,Offensive rebound by D. Jordan,j/jordade01,0-0,Brooklyn Nets
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,,,D. Jordan misses 2-pt layup from 1 ft,j/jordade01,0-0,Brooklyn Nets
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,,,Offensive rebound by D. Jordan,j/jordade01,0-0,Brooklyn Nets
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,,,D. Jordan misses 2-pt layup from 1 ft,j/jordade01,0-0,Brooklyn Nets
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,Defensive rebound by M. Brogdon,b/brogdma01,,,0-0,Indiana Pacers
2020,"Wed, Oct 30, 2019",Indiana Pacers,Brooklyn Nets,/boxscores/201910300BRK.html,t/turnemy01,j/jordade01,home_center,D. Sabonis makes 2-pt dunk at rim (assist by M. Brogdon),s/sabondo01,,,2-0,Indiana Pacers
2020,"Wed, Oct 30, 2019",Detroit Pistons,Toronto Raptors,/boxscores/201910300TOR.html,d/drumman01,g/gasolma01,away_center,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),d/drumman01,,,2-0,Detroit Pistons
2020,"Wed, Oct 30, 2019",Portland Trail Blazers,Oklahoma City Thunder,/boxscores/201910300OKC.html,w/whiteha01,n/noelne01,away_center,Turnover by C. McCollum (bad pass; steal by N. Noel),m/mccolcj01,,,0-0,Portland Trail Blazers
2020,"Wed, Oct 30, 2019",Portland Trail Blazers,Oklahoma City Thunder,/boxscores/201910300OKC.html,w/whiteha01,n/noelne01,away_center,,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,g/gilgesh01,0-2,Oklahoma City Thunder
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,C. Capela misses 2-pt layup from 3 ft,c/capelca01,,,0-0,Houston Rockets
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,,,Defensive rebound by T. Bryant,b/bryanth01,0-0,Washington Wizards
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,,,Turnover by R. Hachimura (lost ball; steal by D. House),h/hachiru01,0-0,Washington Wizards
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,J. Harden misses 3-pt jump shot from 27 ft,h/hardeja01,,,0-0,Houston Rockets
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,,,Defensive rebound by I. Smith,s/smithis01,0-0,Washington Wizards
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,,,I. Bonga misses 2-pt layup from 1 ft,b/bongais01,0-0,Washington Wizards
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,Defensive rebound by D. House,h/houseda01,,,0-0,Houston Rockets
2020,"Wed, Oct 30, 2019",Houston Rockets,Washington Wizards,/boxscores/201910300WAS.html,c/capelca01,b/bryanth01,away_center,D. House makes 3-pt jump shot from 26 ft (assist by R. Westbrook),h/houseda01,,,3-0,Houston Rockets
2020,"Wed, Oct 30, 2019",Charlotte Hornets,Sacramento Kings,/boxscores/201910300SAC.html,z/zelleco01,h/holmeri01,away_center,Shooting foul by R. Holmes (drawn by T. Rozier),h/holmeri01,,,0-0,Charlotte Hornets
2020,"Wed, Oct 30, 2019",Charlotte Hornets,Sacramento Kings,/boxscores/201910300SAC.html,z/zelleco01,h/holmeri01,away_center,T. Rozier makes free throw 1 of 2,r/roziete01,,,1-0,Charlotte Hornets
2020,"Wed, Oct 30, 2019",Los Angeles Clippers,Utah Jazz,/boxscores/201910300UTA.html,z/zubaciv01,g/goberru01,home_center,,,D. Mitchell makes 2-pt jump shot from 14 ft (assist by M. Conley),m/mitchdo01,0-2,Utah Jazz
2020,"Wed, Oct 30, 2019",Phoenix Suns,Golden State Warriors,/boxscores/201910300GSW.html,b/baynear01,p/pascher01,away_center,A. Baynes makes 2-pt hook shot from 4 ft,b/baynear01,,,2-0,Phoenix Suns
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,,,J. Collins misses 2-pt jump shot from 14 ft,c/collijo01,0-0,Atlanta Hawks
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,Defensive rebound by M. Leonard,l/leoname01,,,0-0,Miami Heat
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,M. Leonard misses 3-pt jump shot from 25 ft,l/leoname01,,,0-0,Miami Heat
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,,,Defensive rebound by C. Reddish,r/reddica01,0-0,Atlanta Hawks
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,,,Personal foul by D. Robinson (drawn by D. Hunter),r/robindu01,0-0,Atlanta Hawks
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,,,Shooting foul by M. Leonard (drawn by C. Reddish),l/leoname01,0-0,Atlanta Hawks
2020,"Thu, Oct 31, 2019",Miami Heat,Atlanta Hawks,/boxscores/201910310ATL.html,a/adebaba01,l/lenal01,home_center,,,C. Reddish makes free throw 1 of 2,r/reddica01,0-1,Atlanta Hawks
2020,"Thu, Oct 31, 2019",Denver Nuggets,New Orleans Pelicans,/boxscores/201910310NOP.html,j/jokicni01,o/okafoja01,away_center,Personal foul by J. Holiday (drawn by J. Murray),h/holidjr01,,,0-0,Denver Nuggets
2020,"Thu, Oct 31, 2019",Denver Nuggets,New Orleans Pelicans,/boxscores/201910310NOP.html,j/jokicni01,o/okafoja01,away_center,J. Murray misses 2-pt layup from 1 ft,m/murraja01,,,0-0,Denver Nuggets
2020,"Thu, Oct 31, 2019",Denver Nuggets,New Orleans Pelicans,/boxscores/201910310NOP.html,j/jokicni01,o/okafoja01,away_center,,,Defensive rebound by B. Ingram,i/ingrabr01,0-0,New Orleans Pelicans
2020,"Thu, Oct 31, 2019",Denver Nuggets,New Orleans Pelicans,/boxscores/201910310NOP.html,j/jokicni01,o/okafoja01,away_center,,,J. Holiday makes 3-pt jump shot from 24 ft (assist by L. Ball),h/holidjr01,0-3,New Orleans Pelicans
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,Personal foul by D. DeRozan (drawn by K. Leonard),d/derozde01,0-0,Los Angeles Clippers
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,P. Beverley misses 3-pt jump shot from 29 ft,b/beverpa01,0-0,Los Angeles Clippers
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,Offensive rebound by Team,,0-0,Los Angeles Clippers
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,Turnover by Team (shot clock),,0-0,Los Angeles Clippers
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,B. Forbes misses 3-pt jump shot from 26 ft,f/forbebr01,,,0-0,San Antonio Spurs
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,Offensive rebound by T. Lyles,l/lylestr01,,,0-0,San Antonio Spurs
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,L. Aldridge misses 3-pt jump shot from 28 ft,a/aldrila01,,,0-0,San Antonio Spurs
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,Defensive rebound by K. Leonard,l/leonaka01,0-0,Los Angeles Clippers
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,K. Leonard misses 3-pt jump shot from 26 ft,l/leonaka01,0-0,Los Angeles Clippers
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,Defensive rebound by D. Murray,m/murrade01,,,0-0,San Antonio Spurs
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,Personal foul by P. Beverley (drawn by D. Murray),b/beverpa01,,,0-0,San Antonio Spurs
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,Turnover by L. Aldridge (out of bounds lost ball),a/aldrila01,,,0-0,San Antonio Spurs
2020,"Thu, Oct 31, 2019",San Antonio Spurs,Los Angeles Clippers,/boxscores/201910310LAC.html,a/aldrila01,z/zubaciv01,home_center,,,K. Leonard makes 2-pt jump shot from 17 ft,l/leonaka01,0-2,Los Angeles Clippers
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,,,Shooting foul by R. Westbrook (drawn by J. Allen),w/westbru01,0-0,Brooklyn Nets
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,,,J. Allen misses free throw 1 of 2,a/allenja01,0-0,Brooklyn Nets
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,,,Offensive rebound by Team,,0-0,Brooklyn Nets
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,,,J. Allen misses free throw 2 of 2,a/allenja01,0-0,Brooklyn Nets
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,Defensive rebound by C. Capela,c/capelca01,,,0-0,Houston Rockets
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,Turnover by J. Harden (bad pass; steal by J. Harris),h/hardeja01,,,0-0,Houston Rockets
2020,"Fri, Nov 1, 2019",Houston Rockets,Brooklyn Nets,/boxscores/201911010BRK.html,c/capelca01,a/allenja01,home_center,,,J. Harris makes 3-pt jump shot from 25 ft (assist by K. Irving),h/harrijo01,0-3,Brooklyn Nets
2020,"Fri, Nov 1, 2019",Cleveland Cavaliers,Indiana Pacers,/boxscores/201911010IND.html,t/thomptr01,s/sabondo01,home_center,,,M. Brogdon misses 2-pt jump shot from 15 ft,b/brogdma01,0-0,Indiana Pacers
2020,"Fri, Nov 1, 2019",Cleveland Cavaliers,Indiana Pacers,/boxscores/201911010IND.html,t/thomptr01,s/sabondo01,home_center,Defensive rebound by K. Love,l/loveke01,,,0-0,Cleveland Cavaliers
2020,"Fri, Nov 1, 2019",Cleveland Cavaliers,Indiana Pacers,/boxscores/201911010IND.html,t/thomptr01,s/sabondo01,home_center,K. Love makes 3-pt jump shot from 26 ft (assist by C. Sexton),l/loveke01,,,3-0,Cleveland Cavaliers
2020,"Fri, Nov 1, 2019",Milwaukee Bucks,Orlando Magic,/boxscores/201911010ORL.html,l/lopezbr01,v/vucevni01,away_center,K. Middleton makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),m/middlkh01,,,2-0,Milwaukee Bucks
2020,"Fri, Nov 1, 2019",New York Knicks,Boston Celtics,/boxscores/201911010BOS.html,r/robinmi01,t/theisda01,away_center,M. Morris misses 2-pt layup from 4 ft,m/morrima03,,,0-0,New York Knicks
2020,"Fri, Nov 1, 2019",New York Knicks,Boston Celtics,/boxscores/201911010BOS.html,r/robinmi01,t/theisda01,away_center,Offensive rebound by M. Robinson,r/robinmi01,,,0-0,New York Knicks
2020,"Fri, Nov 1, 2019",New York Knicks,Boston Celtics,/boxscores/201911010BOS.html,r/robinmi01,t/theisda01,away_center,M. Robinson misses 2-pt layup from 11 ft (block by D. Theis),r/robinmi01,,,0-0,New York Knicks
2020,"Fri, Nov 1, 2019",New York Knicks,Boston Celtics,/boxscores/201911010BOS.html,r/robinmi01,t/theisda01,away_center,Offensive rebound by J. Randle,r/randlju01,,,0-0,New York Knicks
2020,"Fri, Nov 1, 2019",New York Knicks,Boston Celtics,/boxscores/201911010BOS.html,r/robinmi01,t/theisda01,away_center,Turnover by J. Randle (bad pass),r/randlju01,,,0-0,New York Knicks
2020,"Fri, Nov 1, 2019",New York Knicks,Boston Celtics,/boxscores/201911010BOS.html,r/robinmi01,t/theisda01,away_center,,,G. Hayward makes 2-pt layup from 1 ft (assist by J. Tatum),h/haywago01,0-2,Boston Celtics
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,Turnover by M. Morris (bad pass; steal by O. Porter),m/morrima02,,,0-0,Detroit Pistons
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,,,O. Porter misses 2-pt jump shot from 12 ft,p/porteot01,0-0,Chicago Bulls
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,,,Offensive rebound by O. Porter,p/porteot01,0-0,Chicago Bulls
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,,,L. Markkanen misses 3-pt jump shot from 24 ft,m/markkla01,0-0,Chicago Bulls
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,,,Offensive rebound by O. Porter,p/porteot01,0-0,Chicago Bulls
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,,,W. Carter misses 2-pt jump shot from 8 ft,c/cartewe01,0-0,Chicago Bulls
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,Defensive rebound by A. Drummond,d/drumman01,,,0-0,Detroit Pistons
2020,"Fri, Nov 1, 2019",Detroit Pistons,Chicago Bulls,/boxscores/201911010CHI.html,d/drumman01,c/cartewe01,away_center,T. Snell makes 2-pt dunk at rim (assist by T. Frazier),s/snellto01,,,2-0,Detroit Pistons
2020,"Fri, Nov 1, 2019",Los Angeles Lakers,Dallas Mavericks,/boxscores/201911010DAL.html,m/mcgeeja01,p/porzikr01,away_center,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),d/davisan02,,,2-0,Los Angeles Lakers
2020,"Fri, Nov 1, 2019",Utah Jazz,Sacramento Kings,/boxscores/201911010SAC.html,g/goberru01,h/holmeri01,home_center,,,H. Barnes misses 2-pt layup from 3 ft,b/barneha02,0-0,Sacramento Kings
2020,"Fri, Nov 1, 2019",Utah Jazz,Sacramento Kings,/boxscores/201911010SAC.html,g/goberru01,h/holmeri01,home_center,,,Offensive rebound by H. Barnes,b/barneha02,0-0,Sacramento Kings
2020,"Fri, Nov 1, 2019",Utah Jazz,Sacramento Kings,/boxscores/201911010SAC.html,g/goberru01,h/holmeri01,home_center,,,B. Hield makes 2-pt jump shot from 17 ft (assist by H. Barnes),h/hieldbu01,0-2,Sacramento Kings
2020,"Fri, Nov 1, 2019",San Antonio Spurs,Golden State Warriors,/boxscores/201911010GSW.html,a/aldrila01,c/caulewi01,away_center,L. Aldridge misses 3-pt jump shot from 26 ft,a/aldrila01,,,0-0,San Antonio Spurs
2020,"Fri, Nov 1, 2019",San Antonio Spurs,Golden State Warriors,/boxscores/201911010GSW.html,a/aldrila01,c/caulewi01,away_center,,,Defensive rebound by D. Green,g/greendr01,0-0,Golden State Warriors
