season,game_date,game_away_team,game_home_team,game_url,visiting_center,home_center,winning_tip,Visiting Team Event,Visiting Team Player,Home Team Event,Home Team Player,Score,Possession
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,Defensive rebound by H. Whiteside,w/whiteha01,,,0-0,Miami Heat
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,G. Dragić misses 2-pt jump shot from 15 ft,d/dragigo01,,,0-0,Miami Heat
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,Offensive rebound by H. Whiteside,w/whiteha01,,,0-0,Miami Heat
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,H. Whiteside misses 2-pt layup at rim,w/whiteha01,,,0-0,Miami Heat
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,,,Defensive rebound by N. Vučević,v/vucevni01,0-0,Orlando Magic
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,,,Personal foul by K. Olynyk (drawn by E. Payton),o/olynyke01,0-0,Orlando Magic
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,,,Turnover by T. Ross (bad pass),r/rosste01,0-0,Orlando Magic
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,H. Whiteside misses 2-pt jump shot from 6 ft,w/whiteha01,,,0-0,Miami Heat
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,Offensive rebound by H. Whiteside,w/whiteha01,,,0-0,Miami Heat
2018,"Wed, Oct 18, 2017",Miami Heat,Orlando Magic,/boxscores/201710180ORL.html,v/vucevni01,w/whiteha01,away_center,G. Dragić makes 2-pt jump shot from 22 ft (assist by H. Whiteside),d/dragigo01,,,2-0,Miami Heat
2018,"Wed, Oct 18, 2017",Philadelphia 76ers,Washington Wizards,/boxscores/201710180WAS.html,g/gortama01,e/embiijo01,home_center,,,B. Beal misses 2-pt jump shot from 12 ft,b/bealbr01,0-0,Washington Wizards
2018,"Wed, Oct 18, 2017",Philadelphia 76ers,Washington Wizards,/boxscores/201710180WAS.html,g/gortama01,e/embiijo01,home_center,Defensive rebound by B. Simmons,s/simmobe01,,,0-0,Philadelphia 76ers
2018,"Wed, Oct 18, 2017",Philadelphia 76ers,Washington Wizards,/boxscores/201710180WAS.html,g/gortama01,e/embiijo01,home_center,Turnover by J. Redick (step out of bounds),r/redicjj01,,,0-0,Philadelphia 76ers
2018,"Wed, Oct 18, 2017",Philadelphia 76ers,Washington Wizards,/boxscores/201710180WAS.html,g/gortama01,e/embiijo01,home_center,,,O. Porter makes 2-pt jump shot from 16 ft (assist by J. Wall),p/porteot01,0-2,Washington Wizards
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,,,M. Smart misses 3-pt jump shot from 22 ft,s/smartma01,0-0,Boston Celtics
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,Defensive rebound by G. Antetokounmpo,a/antetgi01,,,0-0,Milwaukee Bucks
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,Personal foul by J. Brown (drawn by G. Antetokounmpo),b/brownja02,,,0-0,Milwaukee Bucks
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,T. Maker misses 3-pt jump shot from 25 ft,m/makerth01,,,0-0,Milwaukee Bucks
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,,,Defensive rebound by J. Brown,b/brownja02,0-0,Boston Celtics
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,,,Turnover by A. Horford (bad pass; steal by K. Middleton),h/horfoal01,0-0,Boston Celtics
2018,"Wed, Oct 18, 2017",Milwaukee Bucks,Boston Celtics,/boxscores/201710180BOS.html,h/horfoal01,m/makerth01,home_center,K. Middleton makes 2-pt layup from 1 ft (assist by M. Brogdon),m/middlkh01,,,2-0,Milwaukee Bucks
2018,"Wed, Oct 18, 2017",New Orleans Pelicans,Memphis Grizzlies,/boxscores/201710180MEM.html,g/gasolma01,d/davisan02,home_center,,,J. Ennis makes 3-pt jump shot from 23 ft (assist by J. Green),e/ennisja01,0-3,Memphis Grizzlies
2018,"Wed, Oct 18, 2017",Atlanta Hawks,Dallas Mavericks,/boxscores/201710180DAL.html,b/barneha02,d/dedmode01,away_center,D. Schröder makes 2-pt jump shot from 18 ft,s/schrode01,,,2-0,Atlanta Hawks
2018,"Wed, Oct 18, 2017",Denver Nuggets,Utah Jazz,/boxscores/201710180UTA.html,g/goberru01,m/millspa01,home_center,,,D. Favors makes 2-pt jump shot from 5 ft (assist by J. Ingles),f/favorde01,0-2,Utah Jazz
2018,"Wed, Oct 18, 2017",Minnesota Timberwolves,San Antonio Spurs,/boxscores/201710180SAS.html,g/gasolpa01,t/townska01,away_center,Turnover by T. Gibson (bad pass; steal by D. Green),g/gibsota01,,,0-0,Minnesota Timberwolves
2018,"Wed, Oct 18, 2017",Minnesota Timberwolves,San Antonio Spurs,/boxscores/201710180SAS.html,g/gasolpa01,t/townska01,away_center,,,D. Murray makes 2-pt layup from 1 ft,m/murrade01,0-2,San Antonio Spurs
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,Offensive foul by M. Harkless (drawn by E. Bledsoe),h/harklma01,,,0-0,Portland Trail Blazers
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,Turnover by M. Harkless (offensive foul),h/harklma01,,,0-0,Portland Trail Blazers
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,Offensive foul by E. Bledsoe (drawn by D. Lillard),b/bledser01,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,Turnover by E. Bledsoe (offensive foul),b/bledser01,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,J. Nurkić misses 2-pt jump shot from 19 ft,n/nurkiju01,,,0-0,Portland Trail Blazers
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,Defensive rebound by D. Booker,b/bookede01,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,E. Bledsoe misses 2-pt jump shot from 8 ft,b/bledser01,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,Offensive rebound by T. Chandler,c/chandty01,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,T. Chandler misses 2-pt layup at rim,c/chandty01,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,Offensive rebound by Team,,0-0,Phoenix Suns
2018,"Wed, Oct 18, 2017",Portland Trail Blazers,Phoenix Suns,/boxscores/201710180PHO.html,c/chandty01,n/nurkiju01,away_center,,,J. Jackson makes 3-pt jump shot from 22 ft (assist by D. Booker),j/jacksjo02,0-3,Phoenix Suns
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,,,W. Cauley-Stein misses 2-pt jump shot from 5 ft,c/caulewi01,0-0,Sacramento Kings
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,Defensive rebound by R. Anderson,a/anderry01,,,0-0,Houston Rockets
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,,,Offensive charge foul by C. Capela (drawn by G. Hill),c/capelca01,0-0,Sacramento Kings
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,Turnover by C. Capela (offensive foul),c/capelca01,,,0-0,Houston Rockets
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,,,J. Jackson misses 3-pt jump shot from 24 ft,j/jacksju01,0-0,Sacramento Kings
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,Defensive rebound by R. Anderson,a/anderry01,,,0-0,Houston Rockets
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,E. Gordon misses 3-pt jump shot from 26 ft,g/gordoer01,,,0-0,Houston Rockets
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,,,Defensive rebound by S. Labissière,l/labissk01,0-0,Sacramento Kings
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,,,W. Cauley-Stein misses 2-pt jump shot from 14 ft,c/caulewi01,0-0,Sacramento Kings
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,Defensive rebound by C. Capela,c/capelca01,,,0-0,Houston Rockets
2018,"Wed, Oct 18, 2017",Houston Rockets,Sacramento Kings,/boxscores/201710180SAC.html,c/caulewi01,c/capelca01,home_center,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),c/capelca01,,,2-0,Houston Rockets
2018,"Thu, Oct 19, 2017",Chicago Bulls,Toronto Raptors,/boxscores/201710190TOR.html,v/valanjo01,l/lopezro01,away_center,R. Lopez misses 2-pt hook shot from 10 ft,l/lopezro01,,,0-0,Chicago Bulls
2018,"Thu, Oct 19, 2017",Chicago Bulls,Toronto Raptors,/boxscores/201710190TOR.html,v/valanjo01,l/lopezro01,away_center,,,Defensive rebound by J. Valančiūnas,v/valanjo01,0-0,Toronto Raptors
2018,"Thu, Oct 19, 2017",Chicago Bulls,Toronto Raptors,/boxscores/201710190TOR.html,v/valanjo01,l/lopezro01,away_center,,,D. DeRozan misses 2-pt jump shot from 7 ft,d/derozde01,0-0,Toronto Raptors
2018,"Thu, Oct 19, 2017",Chicago Bulls,Toronto Raptors,/boxscores/201710190TOR.html,v/valanjo01,l/lopezro01,away_center,Defensive rebound by R. Lopez,l/lopezro01,,,0-0,Chicago Bulls
2018,"Thu, Oct 19, 2017",Chicago Bulls,Toronto Raptors,/boxscores/201710190TOR.html,v/valanjo01,l/lopezro01,away_center,R. Lopez makes 2-pt jump shot from 8 ft (assist by J. Grant),l/lopezro01,,,2-0,Chicago Bulls
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,Personal foul by C. Anthony (drawn by T. Hardaway),a/anthoca01,,,0-0,New York Knicks
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,T. Hardaway misses 3-pt jump shot from 26 ft,h/hardati02,,,0-0,New York Knicks
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,,,Defensive rebound by Team,,0-0,Oklahoma City Thunder
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,,,P. George misses 3-pt jump shot from 22 ft,g/georgpa01,0-0,Oklahoma City Thunder
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,Turnover by Team (shot clock),,,,0-0,New York Knicks
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,,,Defensive rebound by R. Westbrook,w/westbru01,0-0,Oklahoma City Thunder
2018,"Thu, Oct 19, 2017",New York Knicks,Oklahoma City Thunder,/boxscores/201710190OKC.html,a/adamsst01,p/porzikr01,away_center,,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),a/anthoca01,0-3,Oklahoma City Thunder
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,D. Gallinari misses 2-pt layup from 2 ft,g/gallida01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,Defensive rebound by B. Ingram,i/ingrabr01,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,L. Nance misses 2-pt jump shot from 15 ft,n/nancela02,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,Defensive rebound by D. Jordan,j/jordade01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,B. Griffin misses 3-pt jump shot from 26 ft,g/griffbl01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,Defensive rebound by B. Ingram,i/ingrabr01,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,B. Lopez misses 2-pt hook shot from 9 ft,l/lopezbr01,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,Offensive rebound by L. Nance,n/nancela02,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,L. Nance misses 2-pt layup at rim,n/nancela02,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,Defensive rebound by D. Jordan,j/jordade01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,P. Beverley misses 2-pt jump shot from 14 ft,b/beverpa01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,Defensive rebound by L. Ball,b/balllo01,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,,,B. Ingram misses 2-pt jump shot from 9 ft,i/ingrabr01,0-0,Los Angeles Lakers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,Defensive rebound by D. Gallinari,g/gallida01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,D. Gallinari misses 2-pt layup from 1 ft,g/gallida01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,Offensive rebound by D. Jordan,j/jordade01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,D. Jordan misses 2-pt layup at rim,j/jordade01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,Offensive rebound by D. Jordan,j/jordade01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,Shooting foul by L. Ball (drawn by D. Jordan),b/balllo01,,,0-0,Los Angeles Clippers
2018,"Thu, Oct 19, 2017",Los Angeles Clippers,Los Angeles Lakers,/boxscores/201710190LAL.html,l/lopezbr01,j/jordade01,away_center,D. Jordan makes free throw 2 of 2,j/jordade01,,,1-0,Los Angeles Clippers
2018,"Fri, Oct 20, 2017",Atlanta Hawks,Charlotte Hornets,/boxscores/201710200CHO.html,h/howardw01,d/dedmode01,home_center,,,J. Lamb makes 2-pt layup from 5 ft,l/lambje01,0-2,Charlotte Hornets
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,J. Nurkić misses 2-pt hook shot from 7 ft,n/nurkiju01,,,0-0,Portland Trail Blazers
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,,,Defensive rebound by D. Collison,c/collida01,0-0,Indiana Pacers
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,,,V. Oladipo misses 3-pt jump shot from 24 ft,o/oladivi01,0-0,Indiana Pacers
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,Defensive rebound by D. Lillard,l/lillada01,,,0-0,Portland Trail Blazers
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,M. Harkless misses 3-pt jump shot from 26 ft,h/harklma01,,,0-0,Portland Trail Blazers
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,Offensive rebound by Team,,,,0-0,Portland Trail Blazers
2018,"Fri, Oct 20, 2017",Portland Trail Blazers,Indiana Pacers,/boxscores/201710200IND.html,s/sabondo01,n/nurkiju01,away_center,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),n/nurkiju01,,,2-0,Portland Trail Blazers
2018,"Fri, Oct 20, 2017",Boston Celtics,Philadelphia 76ers,/boxscores/201710200PHI.html,e/embiijo01,h/horfoal01,home_center,,,R. Covington misses 2-pt layup from 11 ft (block by J. Tatum),c/covinro01,0-0,Philadelphia 76ers
2018,"Fri, Oct 20, 2017",Boston Celtics,Philadelphia 76ers,/boxscores/201710200PHI.html,e/embiijo01,h/horfoal01,home_center,Defensive rebound by K. Irving,i/irvinky01,,,0-0,Boston Celtics
2018,"Fri, Oct 20, 2017",Boston Celtics,Philadelphia 76ers,/boxscores/201710200PHI.html,e/embiijo01,h/horfoal01,home_center,A. Horford misses 2-pt hook shot from 8 ft,h/horfoal01,,,0-0,Boston Celtics
2018,"Fri, Oct 20, 2017",Boston Celtics,Philadelphia 76ers,/boxscores/201710200PHI.html,e/embiijo01,h/horfoal01,home_center,Offensive rebound by A. Baynes,b/baynear01,,,0-0,Boston Celtics
2018,"Fri, Oct 20, 2017",Boston Celtics,Philadelphia 76ers,/boxscores/201710200PHI.html,e/embiijo01,h/horfoal01,home_center,K. Irving makes 3-pt jump shot from 26 ft,i/irvinky01,,,3-0,Boston Celtics
2018,"Fri, Oct 20, 2017",Detroit Pistons,Washington Wizards,/boxscores/201710200WAS.html,g/gortama01,d/drumman01,away_center,A. Bradley misses 2-pt layup from 9 ft,b/bradlav01,,,0-0,Detroit Pistons
2018,"Fri, Oct 20, 2017",Detroit Pistons,Washington Wizards,/boxscores/201710200WAS.html,g/gortama01,d/drumman01,away_center,Offensive rebound by Team,,,,0-0,Detroit Pistons
2018,"Fri, Oct 20, 2017",Detroit Pistons,Washington Wizards,/boxscores/201710200WAS.html,g/gortama01,d/drumman01,away_center,Turnover by R. Jackson (bad pass; steal by K. Oubre),j/jacksre01,,,0-0,Detroit Pistons
2018,"Fri, Oct 20, 2017",Detroit Pistons,Washington Wizards,/boxscores/201710200WAS.html,g/gortama01,d/drumman01,away_center,,,K. Oubre makes 2-pt dunk from 1 ft,o/oubreke01,0-2,Washington Wizards
2018,"Fri, Oct 20, 2017",Orlando Magic,Brooklyn Nets,/boxscores/201710200BRK.html,m/mozgoti01,v/vucevni01,home_center,,,Turnover by D. Russell (traveling),r/russeda01,0-0,Brooklyn Nets
2018,"Fri, Oct 20, 2017",Orlando Magic,Brooklyn Nets,/boxscores/201710200BRK.html,m/mozgoti01,v/vucevni01,home_center,E. Fournier makes 2-pt hook shot from 10 ft,f/fournev01,,,2-0,Orlando Magic
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,D. Favors misses 2-pt jump shot from 6 ft,f/favorde01,,,0-0,Utah Jazz
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,Offensive rebound by R. Gobert,g/goberru01,,,0-0,Utah Jazz
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,R. Rubio misses 2-pt layup from 1 ft,r/rubiori01,,,0-0,Utah Jazz
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,,,Defensive rebound by K. Towns,t/townska01,0-0,Minnesota Timberwolves
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,,,J. Butler misses 3-pt jump shot from 23 ft,b/butleji01,0-0,Minnesota Timberwolves
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,,,Offensive rebound by A. Wiggins,w/wiggian01,0-0,Minnesota Timberwolves
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,,,A. Wiggins misses 2-pt layup at rim,w/wiggian01,0-0,Minnesota Timberwolves
2018,"Fri, Oct 20, 2017",Utah Jazz,Minnesota Timberwolves,/boxscores/201710200MIN.html,t/townska01,g/goberru01,away_center,Defensive rebound by R. Gobert,g/goberru01,,,0-0,Utah Jazz
